"actor_code","actor_name","url","final_url","status","title","site_name","heading","formerly","lang","fetched_at"
"UK5","Christian Aid","https://www.christianaid.org.uk/","https://www.christianaid.org.uk/","200","Christian Aid - UK charity fighting global poverty - Christian Aid","","Nepal Floods Appeal","","en","2026-09-14 14:29"
"UK6","University of Greenwich","https://www.gre.ac.uk/","https://www.gre.ac.uk/","200","Welcome to the University of Greenwich, London","University of Greenwich","University of Greenwich","","en-gb","2026-09-14 14:29"
"UK7","Imperial College London","https://www.imperial.ac.uk/","https://www.imperial.ac.uk/","200","Imperial College London","Imperial College London","Home","","en-GB","2026-09-14 14:29"
"UK9","Center for Disaster Protection","https://www.disasterprotection.org/","https://www.disasterprotection.org/","200","Centre for Disaster Protection","","Working to Stop Disasters Devastating Lives","","en","2026-09-14 14:29"
"UK10","University of Stirling","https://www.stir.ac.uk/","https://www.stir.ac.uk/","200","Study in Scotland, UK | Home | University of Stirling","University of Stirling","University of Stirling home page","","en","2026-09-14 14:30"
"UK11","CAB International","https://www.google.com/search?q=CAB+internationaland rlz=1C1GCEA_enFR1073FR1074and oq=CAB+internationaland gs_lcrp=EgZjaHJvbWUyDAgAEEUYORjjAhiABDINCAEQLhjHARjRAxiABDIICAIQABgWGB4yCAgDEAAYFhgeMggIBBAAGBYYHjIICAUQABgWGB4yCAgGEAAYFhgeMggIBxAAGBYYHjIICAgQABgWGB4yCAgJEAAYFhge0gEHMjA2ajBqNKgCALACAAand sourceid=chromeand ie=UTF-8","","no response","","","","","","2026-09-14 14:30"
"UK12","Guy Carpenter","https://www.guycarp.com/","https://www.guycarp.com/","200","Marsh Re","","New Name. Expanded Vision.","","en","2026-09-14 14:30"
"UK13","MicroEnsure","https://www.micglobal.com/","https://micglobal.com/","200","Homepage - MIC Global","MIC Global -","⁨⁨Protection for your customers.Revenue for your platform.","","en-US","2026-09-14 14:30"
"UK14","Birdlife International","https://www.birdlife.org/","https://www.birdlife.org/","200","BirdLife International - BirdLife is the world leader in Bird Conservation","BirdLife International","StrongerTogether","","en-GB","2026-09-14 14:30"
"UK15","Oxfam","https://www.oxfam.org.uk/","https://www.oxfam.org.uk/","200","Oxfam GB | leading UK charity fighting global poverty","Oxfam GB","","","en-GB","2026-09-14 14:30"
"UK16","UK Department for International Development","https://www.gov.uk/government/organisations/department-for-international-development","https://www.gov.uk/government/organisations/department-for-international-development","200","Department for International Development - GOV.UK","GOV.UK","Department for International Development","","en","2026-09-14 14:30"
"UK17","VODAFONE","https://www.vodafone.com/","https://www.vodafone.com/","200","Vodafone","Vodafone","EVERYONE. CONNECTED","","en","2026-09-14 14:30"
"UK18","University of Leeds","https://www.leeds.ac.uk/","https://www.leeds.ac.uk/","200","University of Leeds","","University of Leeds","","en","2026-09-14 14:30"
"UK19","Natural Environment Research Council","https://www.ukri.org/councils/nerc/","https://www.ukri.org/councils/nerc/","200","Natural Environment Research Council (NERC) – UKRI","","Natural Environment Research Council (NERC)","","en-GB","2026-09-14 14:30"
"UK20","University of Oxford","https://www.ox.ac.uk/","https://www.ox.ac.uk/","403","Just a moment...","","","","en-US","2026-09-14 14:30"
"UK21","UK Space Agency","https://www.gov.uk/government/organisations/uk-space-agency","https://www.gov.uk/government/organisations/uk-space-agency","200","UK Space Agency - GOV.UK","GOV.UK","UK Space Agency","","en","2026-09-14 14:30"
"UK22","Tony Blair Institute","https://www.institute.global/","","no response","","","","","","2026-09-14 14:30"
"UK23","United Kingdom Government","https://www.gov.uk/","https://www.gov.uk/","200","Welcome to GOV.UK","","The best place to find government services and information","","en","2026-09-14 14:30"
"UK24","UK Foreign, Commonwealth and  Development Office","https://www.gov.uk/government/organisations/foreign-commonwealth-development-office","https://www.gov.uk/government/organisations/foreign-commonwealth-development-office","200","Foreign, Commonwealth & Development Office - GOV.UK","GOV.UK","Foreign, Commonwealth & Development Office","","en","2026-09-14 14:30"
"UK25","Adam Smith Institute","https://www.adamsmith.org/","https://www.adamsmith.org/","200","Adam Smith Institute | Free Market Think Tank","Adam Smith Institute","Our Latest","com/ASI"",""iconEnabled"":true,""serviceName"":""x-formerly-twitter-unauth""},{""serviceId"":82,""screenname"":""TikTok"",""addedOn"":1786634197271,""profileUrl"":""https://vm.","en-GB","2026-09-14 14:30"
"UK26","Crown Agent Bank","https://www.crownagentsbank.com/","https://www.crownagentsbank.com/","200","Crown Agents Bank","Crown Agents Bank","Delivering prosperity in the markets we serve","","en-GB","2026-09-14 14:30"
"UK27","Eco Tree Co","https://www.ecotreeco.uk/","","no response","","","","","","2026-09-14 14:30"
"UK28","UK Research and Innovation","https://www.ukri.org/","https://www.ukri.org/","200","UKRI – UK Research and Innovation","","UK Research and Innovation","","en-GB","2026-09-14 14:30"
"UK29","University of Southampton","https://www.southampton.ac.uk/","https://www.southampton.ac.uk/","200","Changing the world starts with how we see it | University of Southampton","University of Southampton","Changing the world starts with how we see it","","en","2026-09-14 14:30"
"UK30","King's College London","https://www.kcl.ac.uk/","https://www.kcl.ac.uk/","200","King's College London","","Carousel of recent news articles","","en-GB","2026-09-14 14:30"
"UK31","Fairtrade Foundation","https://www.fairtrade.org.uk/","https://www.fairtrade.net/uk-en.html","200","Fairtrade Foundation","","Main Navigation","","en","2026-09-14 14:31"
"UK32","On Our Radar","https://onourradar.org/","","no response","","","","","","2026-09-14 14:31"
"UK33","Farmer Voice Radio","https://www.farmersvoiceradio.org/","https://www.farmersvoiceradio.org/","200","Home | Farmers Voice Radio","Farmers Voice Radio","HOW DOES IT WORK?","","en","2026-09-14 14:31"
"UK34","Lorna Young Foundation","https://www.lyf.org.uk/","https://www.lyf.org.uk/","200","Lorna Young Foundation | LYF | Entrepreneurial Ventures for Smallholder Producer Organisations","Lorna Young Foundation |","","","en-gb","2026-09-14 14:31"
"UK35","Greendale Charitable Foundation","https://www.greendalegroup.com/charitable-giving","https://www.greendalegroup.com/our-charities/","200","Our Charities | Greendale Group","Greendale Group","","","en","2026-09-14 14:31"
"UK36","Miva Foundation","https://www.miva.nl/en/mission-statement/","https://www.miva.nl/mission-statement/","200","Mission Statement - MIVA","MIVA","Mission Statement","","nl-NL","2026-09-14 14:31"
"UK37","The Rufford Foundation","https://www.rufford.org/","","no response","","","","","","2026-09-14 14:31"
"UK38","Synchronicity Earth","https://www.synchronicityearth.org/","https://www.synchronicityearth.org/","200","Home - Synchronicity Earth","Synchronicity Earth","Nature needs us to step up:","","en-GB","2026-09-14 14:32"
"UK39","Our Lady and St Edmund of Abingdon Church","https://www.ourladyandstedmund.org.uk/","https://www.ourladyandstedmund.org.uk/","200","Roman Catholic Church | Our Lady and St Edmund of Abingdon | Abingdon","Church","","","en","2026-09-14 14:32"
"UK40","Worktop Express","https://www.worktop-express.co.uk/","https://www.worktop-express.co.uk/","403","Just a moment...","","","","en-US","2026-09-14 14:32"
"URY1","Agroland SA","https://www.agroland.com/es/index.html","https://www.agroland.com/es/index.html","403 no readable page","","","","","","2026-09-14 14:32"
"USA1","United States Agency for International Development","https://www.usaid.gov/","https://www.usaid.gov/","200","U.S. Agency for International Development","","Notification of Administrative Leave","","en","2026-09-14 14:32"
"USA10","United States Government","https://www.usa.gov/","https://www.usa.gov/","200","Making government services easier to find | USAGov","","Making government services easier to find","","en","2026-09-14 14:32"
"USA12","Rockefeller Foundation","https://www.rockefellerfoundation.org/","https://www.rockefellerfoundation.org/","200","RF | Home | RF","The Rockefeller Foundation","Big Bets,Real Results","","en-US","2026-09-14 14:33"
"USA13","Raikes Foundation","https://www.raikesfoundation.org/","https://www.raikesfoundation.org/","200","Raikes Foundation | Home","Raikes Foundation","Breaking down barriers, building up solutions.","","en","2026-09-14 14:33"
"USA14","World Resources Institute","https://www.wri.org/","https://www.wri.org/","200","World Resources Institute - Research for People & Planet","","The Best Defense Against 'Natural' Disasters Is Nature Itself ","","en","2026-09-14 14:33"
"USA15","Arizona State University","https://www.asu.edu/","https://www.asu.edu/","200","ASU Homepage | Arizona State University","","A premier honors college experience","","en","2026-09-14 14:33"
"USA16","World Coffee Research","https://worldcoffeeresearch.org/","https://worldcoffeeresearch.org/","200","World Coffee Research | Ensuring the future of coffee.","World Coffee Research","Ensure thesupplyqualityclimate resiliencefutureof coffee","","en-US","2026-09-14 14:33"
"USA17","Rainforest Aliiance","https://www.rainforest-alliance.org/","https://www.rainforest-alliance.org/","200","Rainforest Alliance | Creating a Better World for People and Nature","Rainforest Alliance","Guardians of forests.Advocates for farmers.","","en-US","2026-09-14 14:33"
"USA18","Root Capital","https://rootcapital.org/","https://rootcapital.org/","200","Homepage - Root Capital","Root Capital","We partner with small and growing agricultural businesses to","","en-US","2026-09-14 14:33"
"USA19","Caro Nut","https://caro-nut.com/","https://caro-nut.com/","200","Redirection","","","","en-US","2026-09-14 14:33"
"USA2","Cultivating New Frontiers in Agriculture","https://www.cnfa.org","https://cnfa.org/","200","Home - CNFA","CNFA","Imagine a worldof possibilities","","en-US","2026-09-14 14:33"
"USA20","Red River Foods Group","https://redriverfoods.net/","https://www.redriverfoods.com/","200","Red River Foods: Global Supplier of Quality Nuts, Seeds & Dried Fruit","","","","en","2026-09-14 14:33"
"USA21","Walmart","https://www.walmart.com/","https://www.walmart.com/","200","Walmart | Save Money. Live better.","Walmart.com","Walmart | Save Money. Live better.","","en-US","2026-09-14 14:33"
"USA22","Kraft Heinz","https://www.kraftheinzcompany.com/","https://www.kraftheinzcompany.com/","200","The Kraft Heinz Company","","Feel GoodFood for All","","","2026-09-14 14:33"
"USA23","Inter-American Institute for Cooperation on Agriculture","https://iica.int/en","https://iica.int/en","403","Just a moment...","","","","en-US","2026-09-14 14:33"
"USA3","Catholic Relief Services","https://www.crs.org/","https://www.crs.org/","403","Just a moment...","","","","en-US","2026-09-14 14:33"
"USA4","Brigham Young University","https://www.byu.edu/","https://www.byu.edu/","200","Home - BYU","BYU Home Site","","","en","2026-09-14 14:33"
"USA5","Peace Corps","https://www.peacecorps.gov/","https://www.peacecorps.gov/","403","Just a moment...","","","","en-US","2026-09-14 14:33"
"USA6","Near East Foundation","https://www.neareast.org/","https://neareast.org/","200","Near East Foundation","Near East Foundation","Transforming livelihoods and strengthening communities for more than 100 years.","","en-US","2026-09-14 14:33"
"USA7","Helen Keller International","https://helenkellerintl.org/helping-families-grow-better-food/","https://helenkellerintl.org/what-we-do/nourishing-families/","200","Helping Families Grow Better Food - Helen Keller Intl","Helen Keller Intl","Helping Families Grow Better Food","","en-US","2026-09-14 14:33"
"USA8","Heifer International","https://www.heifer.org/index.html","https://www.heifer.org/","200","Home - Heifer International","Heifer International","Your Gift 3X Matched + Get a Free Hat!","","en","2026-09-14 14:33"
"USA9","Bill and Melinda Gates Foundation","https://www.gatesfoundation.org/","https://www.gatesfoundation.org/","200","Gates Foundation Official Website","","Gates Foundation","","en","2026-09-14 14:33"
"USA24","University of Michigan Scool of Public Health","https://sph.umich.edu/","https://sph.umich.edu/","403","Just a moment...","","","","en-US","2026-09-14 14:34"
"USA25","Innovations for Poverty Action","https://poverty-action.org/","https://poverty-action.org/","200","Innovations for Poverty Action","","Frontpage","","en","2026-09-14 14:34"
"USA26","Helvetas","https://www.helvetas.org/en/switzerland","https://www.helvetas.org/en/switzerland","200","Helvetas | Swiss development organization","Helvetas","Securing Water for All in an Unequal World","","en","2026-09-14 14:34"
"USA27","Awhere","https://awhere.online/","","no response","","","","","","2026-09-14 14:34"
"USA28","University of Maryland","https://umd.edu/","https://umd.edu/","200","Our Research Changes Lives | University of Maryland","University of Maryland","Our Research Changes Lives","","en","2026-09-14 14:34"
"USA29","Mondelez International","https://www.mondelezinternational.com/","https://www.mondelezinternational.com/","200","Home | Mondelēz International, Inc.","Home | Mondelēz International, Inc.","Welcome to Mondelēz International, Inc","","en","2026-09-14 14:34"
"USA30","Project Concern International","https://globalcommunities.org/","https://globalcommunities.org/","200","Home - Global Communities","Global Communities","A better world can't wait.","","en-US","2026-09-14 14:34"
"USA31","US National Oceanic and Atmospheric Administration","https://www.noaa.gov/","https://www.noaa.gov/","403","ERROR: The request could not be satisfied","","403 ERROR","","","2026-09-14 14:34"
"USA32","Howard G. Buffet Foundation","https://www.thehowardgbuffettfoundation.org/","https://www.thehowardgbuffettfoundation.org/","200","","","","","","2026-09-14 14:34"
"USA33","Technoserve","https://www.technoserve.org/","https://www.technoserve.org/","200","TechnoServe: Global Impact | Solutions for Poverty","TechnoServe","Join us in providing solutions to poverty","","en-US","2026-09-14 14:34"
"USA34","University of Florida","https://www.ufl.edu/","https://www.ufl.edu/","200","Home | University of Florida","University of Florida","Tracking Butterfly Migration","","en-US","2026-09-14 14:34"
