timestamp,source,project_code,doc_type,title,url,filepath,status,notes
2026-03-10 21:52:53,worldbank,MA-Integrating Climate Change in the Implementation of the Plan Maroc Vert -- P117081,Implementation Completion and Results Report,Morocco - Integrating Climate Change in the Implementation of the Plan Maroc Vert Project,http://documents.worldbank.org/curated/en/693371468186857140/pdf/ICR3708-P117081-Box394885B-OUO-9.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_MA-Integrating_Climate_Change_in_the_Implementation_of_the_Plan_Maroc_Vert_--_P117081_Implementation_Completion_and_Results_Report_2016.pdf,success,NA
2026-03-10 21:52:56,worldbank,MZ-Mozambique Climate Change Development Policy Operation -- P128434,Implementation Completion and Results Report,Mozambique - Climate Change Development Policy Operations Project,http://documents.worldbank.org/curated/en/337331513267211872/pdf/ICR00004345-11152017.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_MZ-Mozambique_Climate_Change_Development_Policy_Operation_--_P128434_Implementation_Completion_and_Results_Report_2017.pdf,success,NA
2026-03-10 21:52:58,worldbank,MZ-MZ PROIRRI Sustainable Irrigation Development -- P107598,Implementation Completion and Results Report,Mozambique - PROIRRI Sustainable Irrigation Development Project,http://documents.worldbank.org/curated/en/353711554150665372/pdf/Mozambique-PROIRRI-Sustainable-Irrigation-Development-Project.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_MZ-MZ_PROIRRI_Sustainable_Irrigation_Development_--_P107598_Implementation_Completion_and_Results_Report_2019.pdf,success,NA
2026-03-10 21:53:01,worldbank,"MZ-Market-Led Smallholder Development in the Zambezi Valley -- P098040,MZ-Market led Smallholder Development in the Zambezi Valley -- P093165",Implementation Completion and Results Report,Mozambique - Market Led Smallholder Development in the Zambezi Valley Project,http://documents.worldbank.org/curated/en/234381468109469222/pdf/ICR30280P093160C0disclosed040180140.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_MZ-Market-Led_Smallholder_Development_in_the_Zambezi_Valley_--_P098040_MZ-Market_led_Smallholder_Development_in_the_Zamb_Implementation_Completion_and_Results_Report_2014.pdf,failed,NA
2026-03-10 21:53:03,worldbank,NG-THIRD NATIONAL  FADAMA  DEVELOPMENT  PROJECT  (FADAMA III) -- P096572,Implementation Completion and Results Report,Nigeria - Third National Fadama Development Project,http://documents.worldbank.org/curated/en/540261604338534589/pdf/Nigeria-Third-National-Fadama-Development-Project.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_NG-THIRD_NATIONAL_FADAMA_DEVELOPMENT_PROJECT_FADAMA_III_--_P096572_Implementation_Completion_and_Results_Report_2020.pdf,success,NA
2026-03-10 21:53:06,worldbank,"NG-TREE CROPS (OILPALM, -- P002098",Implementation Completion and Results Report,Nigeria - Tree Crops Project,http://documents.worldbank.org/curated/en/539501468100137787/pdf/multi-page.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_NG-TREE_CROPS_OILPALM_--_P002098_Implementation_Completion_and_Results_Report_1996.pdf,success,NA
2026-03-10 21:53:08,worldbank,"RW-Supplemental to the Economic Recovery Credit -- P073330,RW-Rwanda - ECON. REC. CREDIT -- P057294",Implementation Completion and Results Report,Rwanda - Economic Recovery Credit Project,http://documents.worldbank.org/curated/en/464411468105549150/pdf/multi0page.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_RW-Supplemental_to_the_Economic_Recovery_Credit_--_P073330_RW-Rwanda_-_ECON_REC_CREDIT_--_P057294_Implementation_Completion_and_Results_Report_2002.pdf,success,NA
2026-03-10 21:53:11,worldbank,RW-AG.SVC. II -- P002219,Implementation Completion and Results Report,Rwanda - Agricultural Services Project,http://documents.worldbank.org/curated/en/787501468337226690/pdf/multi-page.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_RW-AG_SVC_II_--_P002219_Implementation_Completion_and_Results_Report_1997.pdf,success,NA
2026-03-10 21:53:13,worldbank,SN-SN:Casamance Development Pole Project -- P125506,Implementation Completion and Results Report,Senegal - Casamance Development Pole Project,http://documents.worldbank.org/curated/en/895711622209115132/pdf/Senegal-Casamance-Development-Pole-Project.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_SN-SN_Casamance_Development_Pole_Project_--_P125506_Implementation_Completion_and_Results_Report_2021.pdf,success,NA
2026-03-10 21:53:15,worldbank,SN-Agricultural Markets and Agribusiness Development Project -- P083609,Implementation Completion and Results Report,Senegal - Agricultural Markets and Agribusiness Development Project,http://documents.worldbank.org/curated/en/284621467998467088/pdf/ICR3574-P083609-PUBLIC-disclosed-2-18-16.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_SN-Agricultural_Markets_and_Agribusiness_Development_Project_--_P083609_Implementation_Completion_and_Results_Report_2015.pdf,success,NA
2026-03-10 21:53:17,worldbank,SN-AG SECAL -- P002356,Implementation Completion and Results Report,Senegal - Agricultural Sector Adjustment Credit Project,http://documents.worldbank.org/curated/en/179081468104944732/pdf/multi-page.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_SN-AG_SECAL_--_P002356_Implementation_Completion_and_Results_Report_1998.pdf,success,NA
2026-03-10 21:53:21,worldbank,SS-South Sudan Emergency Food and Nutrition Security Project -- P163559,Implementation Completion and Results Report,South Sudan - Emergency Food and Nutrition Security Project,http://documents.worldbank.org/curated/en/450361593703199530/pdf/South-Sudan-Emergency-Food-and-Nutrition-Security-Project.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_SS-South_Sudan_Emergency_Food_and_Nutrition_Security_Project_--_P163559_Implementation_Completion_and_Results_Report_2020.pdf,success,NA
2026-03-10 21:53:22,worldbank,SS-Southern Sudan Emergency Food Crisis Response Project -- P113586,Implementation Completion and Results Report,Southern Sudan - Emergency Food Crisis Response Project,http://documents.worldbank.org/curated/en/378551552076912146/pdf/icr00003648-03052019-636875928970177317.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_SS-Southern_Sudan_Emergency_Food_Crisis_Response_Project_--_P113586_Implementation_Completion_and_Results_Report_2019.pdf,success,NA
2026-03-10 21:53:26,worldbank,SD-South Kordofan State Emergency Project -- P101388,Implementation Completion and Results Report,Sudan - South Kordofan State Emergency Project,http://documents.worldbank.org/curated/en/317851468311371541/pdf/ICR21140P101380C0disclosed050140120.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_SD-South_Kordofan_State_Emergency_Project_--_P101388_Implementation_Completion_and_Results_Report_2012.pdf,success,NA
2026-03-10 21:53:30,worldbank,SD-Abyei Start Up Emergency Project -- P116923,Implementation Completion and Results Report,Sudan - Abyei Start Up Emergency Project (ASEP),http://documents.worldbank.org/curated/en/667511468311134795/pdf/ICR27900ICR0Su0Box0377354B00PUBLIC0.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_SD-Abyei_Start_Up_Emergency_Project_--_P116923_Implementation_Completion_and_Results_Report_2013.pdf,success,NA
2026-03-10 21:53:31,worldbank,TZ-Tanzania - Accelerated Food Security Project -- P114291,Implementation Completion and Results Report,Tanzania - Accelerated Food Security Project,http://documents.worldbank.org/curated/en/132691468106739354/pdf/ICR32420P1142900disclosed0120300140.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_TZ-Tanzania_-_Accelerated_Food_Security_Project_--_P114291_Implementation_Completion_and_Results_Report_2014.pdf,success,NA
2026-03-10 21:53:34,worldbank,"TZ-Tanzania Poverty Reduction Support Credit 8 -- P116666,TZ-Tanzania Fifth Poverty Reduction Support Credit -- P095657,TZ-Sixth Poverty Reduction Support Credit (PRSC6) -- P101229,TZ-Tanzania PRSC-4 -- P095509,TZ-Tanzania Seventh Poverty Reduction Support Credit -- P101230",Implementation Completion and Results Report,"Tanzania - Fourth Poverty Reduction Support Credit Project : Tanzania - Fourth, Fifth, Sixth, Seventh and Eigth Poverty Reduction Support Credit Project",http://documents.worldbank.org/curated/en/139011468312603435/pdf/ICR17170P095500C0disclosed050140120.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_TZ-Tanzania_Poverty_Reduction_Support_Credit_8_--_P116666_TZ-Tanzania_Fifth_Poverty_Reduction_Support_Credit_--_P095657__Implementation_Completion_and_Results_Report_2011.pdf,failed,NA
2026-03-10 21:53:36,worldbank,TZ-Participatory Agricultural Development and Empowerment Project -- P067103,Implementation Completion and Results Report,Tanzania - Participatory Agricultural Development and Empowerment Project,http://documents.worldbank.org/curated/en/402041468303528139/pdf/ICR6670P0671031OFFICIAL0USE0ONLY191.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_TZ-Participatory_Agricultural_Development_and_Empowerment_Project_--_P067103_Implementation_Completion_and_Results_Report_2011.pdf,success,NA
2026-03-10 21:53:39,worldbank,TZ-TREE CROPS -- P002779,Implementation Completion and Results Report,Tanzania - Cashew and Coconut Treecrops Project,http://documents.worldbank.org/curated/en/950281468116942023/pdf/multi-page.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_TZ-TREE_CROPS_--_P002779_Implementation_Completion_and_Results_Report_1997.pdf,success,NA
2026-03-10 21:53:43,worldbank,TG-TG-Economic Recovery & Gov. Credit 5 -- P126897,Implementation Completion and Results Report,Togo - Fifth Economic Governance and Recovery Credit Project : Togo - Fifth Economic Governance and Recovery Credit Project ,http://documents.worldbank.org/curated/en/855161468312561193/pdf/ICR27840ICR0To00Box377354B00PUBLIC0.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_TG-TG-Economic_Recovery_Gov_Credit_5_--_P126897_Implementation_Completion_and_Results_Report_2013.pdf,success,NA
2026-03-10 21:53:45,worldbank,TG-TG-Economic Recovery & Gov. Grant 4 -- P122806,Implementation Completion and Results Report,Togo - Fourth Economic Governance and Recovery Grant Project,http://documents.worldbank.org/curated/en/334041468119669006/pdf/ICR23960P122800C0disclosed070180120.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_TG-TG-Economic_Recovery_Gov_Grant_4_--_P122806_Implementation_Completion_and_Results_Report_2012.pdf,success,NA
2026-03-10 21:53:47,worldbank,TG-Togo: Economic Recovery and Gov. Grant 2 -- P113456,Implementation Completion and Results Report,Togo - Second Economic Recovery and Governance Grant Project,http://documents.worldbank.org/curated/en/262581468173956706/pdf/ICR14470P113451IC0dislosed081231101.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_TG-Togo_Economic_Recovery_and_Gov_Grant_2_--_P113456_Implementation_Completion_and_Results_Report_2010.pdf,success,NA
2026-03-10 21:53:50,worldbank,TG-COTTON SECTOR DEVELO -- P002856,Implementation Completion and Results Report,Togo - Cotton Sector Development Project,http://documents.worldbank.org/curated/en/887581468110953714/pdf/multi-page.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_TG-COTTON_SECTOR_DEVELO_--_P002856_Implementation_Completion_and_Results_Report_1998.pdf,success,NA
2026-03-10 21:53:52,worldbank,TN-Tunisia Second Natural Resources Management Project -- P086660,Implementation Completion and Results Report,Tunisia - Second Natural Resources Management Project,http://documents.worldbank.org/curated/en/621531530899835940/pdf/Implementation-Completion-and-Results-Report-ICR-Document-06252018.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_TN-Tunisia_Second_Natural_Resources_Management_Project_--_P086660_Implementation_Completion_and_Results_Report_2018.pdf,success,NA
2026-03-10 21:53:55,worldbank,TN-TN-Water Sector Investment -- P035707,Implementation Completion and Results Report,Tunisia - Water Sector Investment Loan Project,http://documents.worldbank.org/curated/en/455271468311361219/pdf/ICR8280ICR0P031closed0August0402008.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_TN-TN-Water_Sector_Investment_--_P035707_Implementation_Completion_and_Results_Report_2008.pdf,success,NA
2026-03-10 21:53:58,worldbank,TN-TN-NATURAL RESOURCE MGMT -- P005736,Implementation Completion and Results Report,Tunisia - Natural Resource Management Project,http://documents.worldbank.org/curated/en/811811468176070191/pdf/30963.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_TN-TN-NATURAL_RESOURCE_MGMT_--_P005736_Implementation_Completion_and_Results_Report_2004.pdf,success,NA
2026-03-10 21:54:00,worldbank,UG-Agriculture Cluster Development Project -- P145037,Implementation Completion and Results Report,Uganda - Agriculture Cluster Development Project,https://documents.worldbank.org/curated/en/099120324155511959/pdf/BOSIB-0ba8f4a1-76f8-45ef-8403-7fb54b40dbe1.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_UG-Agriculture_Cluster_Development_Project_--_P145037_Implementation_Completion_and_Results_Report_2024.pdf,success,NA
2026-03-10 21:54:03,worldbank,UG-AG SECTOR ADJ CREDIT -- P002960,Implementation Completion and Results Report,Uganda - Agricultural Sector Adjustment Credit Project,http://documents.worldbank.org/curated/en/974601468117268229/pdf/multi-page.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_UG-AG_SECTOR_ADJ_CREDIT_--_P002960_Implementation_Completion_and_Results_Report_1997.pdf,success,NA
2026-03-10 21:54:05,worldbank,ZM-COFFEE II -- P003194,Implementation Completion and Results Report,Zambia - Second Coffee Project,http://documents.worldbank.org/curated/en/709701468168231320/pdf/multi-page.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_ZM-COFFEE_II_--_P003194_Implementation_Completion_and_Results_Report_1997.pdf,success,NA
2026-03-10 21:54:08,worldbank,ZW-AGRI.CRD. & EXPORT P -- P003305,Implementation Completion and Results Report,Zimbabwe - Agricultural Credit and Export Promotion Project,http://documents.worldbank.org/curated/en/128991468168858560/pdf/multi-page.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_ZW-AGRI_CRD_EXPORT_P_--_P003305_Implementation_Completion_and_Results_Report_1998.pdf,success,NA
2026-03-10 21:54:11,worldbank,ZW-Zimbabwe Emergency Agriculture Input Project -- P117212,Implementation Completion and Results Report,Zimbabwe - Emergency Agriculture Input Project,http://documents.worldbank.org/curated/en/620711468169777281/pdf/ICR20620P117210IC0disclosed04040120.pdf,C:\Users\mlolita\Downloads\grey_lit_downloader_batch1\grey_lit_downloader/downloads/worldbank/worldbank_ZW-Zimbabwe_Emergency_Agriculture_Input_Project_--_P117212_Implementation_Completion_and_Results_Report_2012.pdf,success,NA
